playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesLongSnap,gradesKickReturn,gradesPuntReturn,gradesFgepKicker,gradesKickoffKicker,gradesPunter
108147,Jonathan Melvin,LB,0,0,,2025,131,,59.8,66.2,D02,0,0,1,0,5,0,0,4,0,0,CAMPBELL,CAMPBELL,9,60.1,,,,,,
108149,Hamilton Moore,LB,1,0,,2025,204,,74.6,65.4,D10,0,0,1,0,1,0,0,4,0,0,LAMAR,LAMAR,5,59.8,,,,,,
108297,Jay Thompson,ED,0,0,,2025,385,60,59.9,63.9,D07,0,0,1,3,6,0,2,0,0,0,MERRIMACK,MERRIMACK,11,59.3,,,,,,
108400,Matthew Leavelle,ED,0,0,,2025,247,60,60,60.9,15,0,0,1,1,0,0,0,0,0,0,NC CENT,NC CENT,1,,,,,,,
108419,Brian McNamara,LS,0,1,,2025,280,60,29.7,26.2,S57,0,2,1,3,0,0,0,7,0,0,SACR HEART,SACR HEART,10,,15.1,,,,,
108456,A.J. Ackerman,DI,0,0,,2026,155,60,58.7,63.8,D16,0,0,1,1,5,0,0,0,0,0,DUQUESNE,DUQUESNE,6,58.5,,,,,,
108725,Jalen Goodman,S,0,0,,2025,334,,61.2,67.4,D04,0,0,1,0,2,5,0,0,0,0,VILLANOVA,VILLANOVA,7,60,,,,,,
108816,Gianni Rizzo,LB,0,0,,2025,155,,60.1,63.2,D44,0,0,1,0,7,0,0,0,0,0,DUQUESNE,DUQUESNE,7,59.8,,,,,,
108889,Jake Rock,G,0,0,,2025,250,60,61.6,63.4,78,0,0,1,8,0,0,0,0,0,0,N DAK ST,N DAK ST,8,,,,,,,
108890,Hunter Poncius,T,0,0,,2025,250,64,62.2,62.4,76,0,0,1,8,0,0,0,0,0,0,N DAK ST,N DAK ST,8,,,,,,,
108945,Josh Navratil,ED,0,0,,2025,249,,60.4,65.1,D34,0,0,1,0,5,0,0,1,1,0,N DAKOTA,N DAKOTA,7,59.8,,,,,,
108949,Jack Iuliano,ED,0,0,,2026,106,,60.6,64.1,D90,0,0,1,0,3,0,0,0,1,0,ALBANY,ALBANY,4,60,,,,,,
108971,Connor Watkins,QB,0,0,,2025,334,,60,63.3,04,0,0,1,0,0,0,0,1,0,0,VILLANOVA,VILLANOVA,1,,,,,,,60
109119,Khalil Baker,S,0,0,,2025,162,,60,61.7,D08,0,0,1,0,1,0,0,0,0,0,ELON,ELON,1,60,,,,,,
109131,Marques Mason,S,0,0,,2025,280,,61.1,62.6,D06,0,0,1,0,2,0,0,0,4,0,SACR HEART,SACR HEART,6,60,,,,,,
109136,Sone Ntoh,HB,0,0,2025,2025,231,,60.3,67,18,0,0,1,0,0,0,7,0,0,0,MONMOUTH,MONMOUTH,7,,,59.6,,,,
109279,Kenneth Cooper,S,0,0,,2025,212,,62,69.7,D24,0,0,1,0,1,5,8,0,0,0,MAINE,MAINE,14,60,,,,,,
109280,Josh Addo,LB,0,0,,2025,385,,30.8,70.5,D09,0,0,1,0,0,0,4,6,0,0,MERRIMACK,MERRIMACK,10,,,,,,,
109365,William Enneking,TE,0,0,,2025,127,60,61,61.7,80,0,0,1,4,0,0,0,2,0,0,BUTLER,BUTLER,6,,,,,,,
109599,Jamal Cooney,WR,0,0,,2025,106,,60.1,62.5,01,0,0,1,0,0,0,8,0,0,0,ALBANY,ALBANY,8,,,57.8,,,,
109601,Dorrian Moultrie,WR,0,0,,2025,178,,59.5,63.9,06,0,0,1,0,0,0,4,1,4,0,HAMPTON,HAMPTON,9,,,59.9,61.6,,,
110472,Robbie Peterson,CB,0,0,,2025,255,,62.4,74.1,D04,0,0,1,0,5,0,0,0,5,0,N IOWA,N IOWA,10,60,,,,,,
112920,Timothy Robinson,T,0,0,,2025,236,60,60.5,64.8,74,0,0,1,2,0,0,0,0,0,0,MURRAY ST,MURRAY ST,2,,,,,,,
120737,Einaj Carter,WR,0,0,,2025,290,,60.2,64.2,01,0,0,1,0,0,0,5,0,3,0,SCAR STATE,SCAR STATE,8,,,62.5,62.9,,,
121353,Hosea Knifeley Jr,ED,0,0,,2025,116,,62.9,66.6,D10,0,0,1,0,3,0,0,0,7,0,AUSTINPEAY,AUSTINPEAY,10,60,,,,,,
121358,Ethan Myers,LS,0,0,,2026,137,60,66.6,63.8,S46,0,0,1,3,0,0,0,7,0,0,CHATTNOOGA,CHATTNOOGA,10,,83.1,,,,,
121369,Antoine Williams,LB,0,0,,2025,344,,60.8,65.6,D15,0,0,1,0,2,0,0,0,3,0,W CAROLINA,W CAROLINA,5,59.9,,,,,,
121392,Myles Kitt-Denton,WR,0,0,,2026,257,,60.3,63.3,03,0,0,1,0,0,0,8,0,3,0,NWSTATE,NWSTATE,11,,,58.1,60.6,,,
121393,Justin Lairy,T,0,0,,2025,132,60,61.3,63.5,79,0,0,1,6,0,0,0,0,0,0,CENT ARK,CENT ARK,6,,,,,,,
121396,William Mayo,C,0,0,,2026,132,60.2,61.7,68.3,70,0,0,1,6,0,0,0,0,0,0,CENT ARK,CENT ARK,6,,,,,,,
121398,Jamal Mull,G,0,0,,2026,132,60,61.2,63.1,58,0,0,1,6,0,0,0,0,0,0,CENT ARK,CENT ARK,6,,,,,,,
121402,TaMuarion Wilson,S,0,0,,2025,132,,78.4,66.9,D07,0,0,1,0,3,1,0,3,0,2,CENT ARK,CENT ARK,7,60,,,,,,
121459,Brandon Hayes,WR,0,0,2026,2026,294,,60,62.3,04,0,0,1,0,0,0,6,0,0,0,SE LA,SE LA,6,,,58,,,,
121460,Jimmie Haywood,TE,0,0,,2026,105,,46.9,65.8,33,1,0,1,0,0,4,2,0,0,0,ALABAMA ST,ALABAMA ST,6,,,,,,,
121468,Michael Pleas Jr.,ED,0,0,,2026,310,,62.4,67.8,D02,0,0,1,0,8,0,0,2,8,0,TENN MARTN,TENN MARTN,18,59.7,,,,,,
121528,Deris Jackson,DI,0,0,,2026,297,,60.3,64.8,D99,0,0,1,0,1,0,0,0,1,0,SOUTHERN U,SOUTHERN U,2,59.8,,,,,,
121606,Kaghen Roach,ED,0,0,,2026,100,60.7,60.6,62.7,D90,0,0,1,8,3,0,0,0,0,0,ABILENE CH,ABILENE CH,11,59.1,,,,,,
121623,Khalil Arnold,ED,0,0,,2025,112,62.9,63.5,65.7,D15,0,0,1,11,0,0,0,1,5,0,ARKAPB,ARKAPB,17,,,,,,,
121624,Darrian Baker,ED,0,0,,2025,159,,59.1,64,D03,0,0,1,0,5,0,0,0,0,0,E KENTUCKY,E KENTUCKY,5,59,,,,,,
121627,Jadyn Bost,ED,0,0,,2026,107,,55.3,64.8,D19,0,0,1,0,3,0,0,9,0,0,ALCORN ST,ALCORN ST,12,59.4,,,,,,
121632,Jonathan Duff,LS,0,0,,2025,159,60,44.3,63.9,S69,0,0,1,1,0,0,0,7,0,0,E KENTUCKY,E KENTUCKY,8,,0,,,,,
121633,Gabe Fletcher,DI,0,0,,2026,159,,59.8,62.4,D99,0,0,1,0,1,0,0,0,0,0,E KENTUCKY,E KENTUCKY,1,59.6,,,,,,
121635,Tre' Goodin,CB,0,0,,2025,159,,59.5,68.4,D26,0,0,1,0,1,0,6,7,0,0,E KENTUCKY,E KENTUCKY,14,59.9,,,,,,
121640,Ryan Jackson,DI,0,0,,2025,159,60,60,65,D97,0,0,1,1,4,0,0,0,1,0,E KENTUCKY,E KENTUCKY,6,59.2,,,,,,
121659,Clayton Thomas Jr.,LS,0,0,,2026,119,,59.8,64.3,S41,1,0,1,0,0,0,0,9,0,0,BETH COOK,BETH COOK,9,,84.9,,,,,
121677,Darryle Evans,HB,0,0,,2026,183,,59.4,66.5,10,0,0,1,0,0,0,6,0,2,0,HOUCHR,HOUCHR,8,,,59.6,,,,
121678,Ismael Fuller,WR,0,0,,2025,183,,60.9,67.8,11,0,0,1,0,0,1,6,0,2,0,HOUCHR,HOUCHR,9,,,,,,,
121681,Devion Hargrove,CB,0,0,,2026,183,,60.8,67,D03,0,0,1,0,3,3,0,3,0,0,HOUCHR,HOUCHR,9,59.8,,,,,,
121701,Kendal Septs,G,0,0,,2028,183,60,60.5,64.8,77,0,0,1,2,0,0,0,0,0,0,HOUCHR,HOUCHR,2,,,,,,,
121739,Kerion Martin,S,1,0,,2026,353,,65.7,67.3,D04,0,0,1,0,3,11,0,0,0,0,YNGTOWN ST,YNGTOWN ST,14,60,,,,,,
121745,Zane Porter,LB,0,0,,2026,234,,68,65.3,D02,0,0,1,0,0,8,0,0,0,2,MOREHEAD,MOREHEAD,8,,,,,,,
121766,Josh Hastings,S,0,0,,2026,310,,62.6,69,D05,0,0,1,0,7,0,0,1,7,0,TENN MARTN,TENN MARTN,15,59.7,,,,,,
121776,Davion Mayo,LB,0,0,,2026,132,,61.5,68.1,D19,0,0,1,0,1,6,4,0,0,0,CENT ARK,CENT ARK,11,59.8,,59.9,,,,
121779,Travis Moss,LB,0,0,,2025,164,,67.2,69.1,D39,0,0,1,0,0,3,5,0,0,1,FL A&M,FL A&M,8,,,,,,,
121794,Bryce Bailey,WR,0,0,,2026,310,,59.9,64.6,14,0,0,1,0,0,0,2,1,0,0,TENN MARTN,TENN MARTN,3,,,59.9,,,,
121802,Vincent Dinkins,DI,0,0,,2026,236,,59.8,62,D93,0,0,1,0,1,0,0,0,0,0,MURRAY ST,MURRAY ST,1,59.6,,,,,,
121815,Jalen Montgomery,HB,0,0,,2026,159,,73.4,66.1,23,0,0,1,0,0,1,6,0,1,0,E KENTUCKY,E KENTUCKY,8,,,,60.3,,,
121835,Ahmad Bradley,DI,0,0,,2026,294,60,59,64.1,D79,0,0,1,3,5,0,0,0,0,0,SE LA,SE LA,8,58.6,,,,,,
121892,Isaiah Johnson,HB,0,0,,2025,100,,60,64.8,23,0,0,1,0,0,0,1,0,0,0,ABILENE CH,ABILENE CH,1,,,,,,,
121966,Josh Emmanuel,LB,0,0,,2025,189,,61.1,63.6,D32,0,0,1,0,1,3,0,1,0,0,INCAR WORD,INCAR WORD,5,60,,,,,,
122063,Fisher Jackson,ED,0,0,,2026,1285,,60.3,66,D11,0,0,1,0,3,0,0,0,1,0,UTAHTC,UTAHTC,4,59.5,,,,,,
122103,Rodney Johnson,CB,0,0,,2026,297,,62.4,70.7,D00,0,0,1,0,1,2,1,1,9,0,SOUTHERN U,SOUTHERN U,14,59.9,,,,,,
122107,Lavar Lindo,TE,0,0,,2026,301,60,61.1,60.5,88,0,0,1,5,0,0,0,0,0,0,STF AUSTIN,STF AUSTIN,5,,,,,,,
122109,Ty Love,WR,0,0,,2025,301,,65.7,71.7,19,0,0,1,0,0,5,6,6,5,0,STF AUSTIN,STF AUSTIN,22,,,,,,,
122120,Ky Thomas,ED,0,0,,2026,301,60,49.7,27.4,D97,0,1,1,5,4,0,0,6,1,0,STF AUSTIN,STF AUSTIN,16,59.3,,,,,,
122125,Jeremiah Walker,CB,0,0,2025,2025,301,,61.7,69.6,D05,0,0,1,0,5,0,0,6,6,0,STF AUSTIN,STF AUSTIN,17,60,,,,,,
122130,EJ Williams,S,0,0,,2026,230,,61.5,70.1,D15,0,0,1,0,0,3,0,5,3,0,MO STATE,MO STATE,11,,,,,,,
122170,Chris Houston,WR,0,0,,2025,137,,61.1,67.9,21,0,0,1,0,0,4,0,0,0,0,CHATTNOOGA,CHATTNOOGA,4,,,,,,,
122196,Darion Smith,ED,0,0,,2025,230,,59.8,64.6,D02,0,0,1,0,6,0,0,0,0,0,MO STATE,MO STATE,6,59.5,,,,,,
122227,KeShawn Washington,S,0,0,,2026,236,,60,61.1,D25,0,0,1,0,1,0,0,0,0,0,MURRAY ST,MURRAY ST,1,60,,,,,,
122232,Dazalin Worsham,CB,0,0,,2026,1177,,61.3,67.9,D04,0,0,1,0,2,0,0,0,5,0,W GEORGIA,W GEORGIA,7,59.8,,,,,,
122240,Kevon Haigler,ED,0,0,,2026,236,,93,63.5,D06,0,0,1,0,2,0,0,0,0,0,MURRAY ST,MURRAY ST,2,91.2,,,,,,
122255,Mike Smith Jr.,S,0,0,2025,2025,159,,59.6,62.5,D02,0,0,1,0,4,0,0,0,0,0,E KENTUCKY,E KENTUCKY,4,59.5,,,,,,
122258,Seth Williams,G,0,0,,2026,157,66.2,62.7,62.7,67,0,0,1,11,0,0,0,0,0,0,E TENN ST,E TENN ST,11,,,,,,,
122261,Tony Anyanwu,ED,0,0,,2026,301,,60,61.8,D26,0,0,1,0,1,0,0,0,0,0,STF AUSTIN,STF AUSTIN,1,59.7,,,,,,
122277,Ty Moore,WR,0,0,,2026,257,,61.3,71,06,0,0,1,0,0,0,8,7,5,0,NWSTATE,NWSTATE,20,,,,,,,
122294,Brandon Fitez,WR,0,0,,2026,131,,60,92.6,08,0,0,1,0,0,0,1,0,3,0,CAMPBELL,CAMPBELL,4,,,,62.9,,,
122301,Dante Jones,G,0,0,,2026,131,61.5,62,67.6,52,0,0,1,6,0,0,0,0,0,0,CAMPBELL,CAMPBELL,6,,,,,,,
122348,Logan Mauldin,TE,0,0,,2027,217,,61.2,65.8,21,0,0,1,0,0,0,9,0,0,0,MCNEESE,MCNEESE,9,,,,,,,
122375,Da'Quan Johnson,S,0,0,,2025,131,,60.1,64.3,D10,0,0,1,0,4,0,1,0,0,0,CAMPBELL,CAMPBELL,5,59.8,,,,,,
122420,Demorie Tate,CB,0,0,,2025,164,,60,68.9,D02,0,0,1,0,1,3,0,5,0,0,FL A&M,FL A&M,9,59.9,,,,,,
122454,Sean Pelkisson,ED,0,0,,2025,274,,60,70.6,D22,0,0,1,0,2,0,9,5,1,0,RHODE ISLD,RHODE ISLD,17,59.8,,,,,,
122467,Brandon Wilson,DI,0,0,,2025,157,,61.8,66.2,D94,0,0,1,0,0,0,0,3,3,0,E TENN ST,E TENN ST,6,,,,,,,
122482,Jude Kelley,K,0,0,,2027,137,,60.2,67.7,S92,0,0,1,3,0,3,0,3,0,0,CHATTNOOGA,CHATTNOOGA,9,,,,,61.8,65.2,67.1
122488,Tyson Meiguez,LB,0,0,,2026,236,,59.5,65.3,D01,0,0,1,0,3,0,0,4,0,0,MURRAY ST,MURRAY ST,7,60.1,,,,,,
122509,Mason Chambers,S,0,0,,2025,189,,59.7,62.9,D03,0,0,1,0,8,0,0,1,0,0,INCAR WORD,INCAR WORD,9,59.8,,,,,,
122535,Anthony Smith,G,0,0,,2026,308,60,60,61.6,56,0,0,1,1,0,0,0,0,0,0,TENN STATE,TENN STATE,1,,,,,,,
122542,Hunter Zenzen,ED,0,0,,2026,250,,60,64.2,D99,0,0,1,0,1,0,0,0,1,0,N DAK ST,N DAK ST,2,60,,,,,,
122568,Johnquai Lewis,S,0,0,,2026,217,,60.3,62.8,D07,0,0,1,0,2,2,0,0,0,0,MCNEESE,MCNEESE,4,59.9,,,,,,
122573,Amauri Pesek-Hickson,HB,0,0,,2025,255,,60,61.8,05,0,0,1,0,0,0,3,0,0,0,N IOWA,N IOWA,3,,,59.4,,,,
122574,Karon Prunty,CB,0,0,2026,2026,246,,60.5,64.9,D01,0,0,1,0,2,3,0,0,0,0,NC A&T,NC A&T,5,59.8,,,,,,
122602,Owen Lawson,P,0,0,,2026,106,60,60.4,66.2,S42,0,0,1,2,0,0,0,4,0,0,ALBANY,ALBANY,6,,,,,,,56.9
122607,Witt Mitchum,T,0,0,,2026,389,60,61,61.8,72,0,0,1,3,0,0,0,0,0,0,N ALABAMA,N ALABAMA,3,,,,,,,
122640,Dabari Hawkins,CB,0,0,,2026,401,,62.1,68.2,D05,0,0,1,0,1,0,3,0,3,0,TARLETON,TARLETON,7,60,,,,,,
122669,Harlan Dixon,HB,0,0,,2026,294,,59.9,65.3,03,0,0,1,0,0,0,4,0,0,0,SE LA,SE LA,4,,,,,,,
122682,Tyler Mansfield,CB,0,0,,2027,294,,60.5,66.5,D25,0,0,1,0,0,0,0,0,2,0,SE LA,SE LA,2,,,,,,,
122683,Taz Marshall,S,0,0,,2026,228,,60.6,67.7,D14,0,0,1,0,0,0,4,0,0,0,MS VLY ST,MS VLY ST,4,,,,,,,
122684,Joseph Mason,ED,0,0,,2026,243,,59.7,65.1,D51,0,0,1,0,6,0,0,0,2,0,NICHOLLS,NICHOLLS,8,58.9,,,,,,
122702,Desmond Daniels,T,0,0,,2026,105,60,61.1,67.8,70,0,0,1,4,0,0,0,0,0,0,ALABAMA ST,ALABAMA ST,4,,,,,,,
122709,Lovie Jenkins,S,0,0,,2026,236,,59.8,63.1,D32,0,0,1,0,3,0,0,0,0,0,MURRAY ST,MURRAY ST,3,59.6,,,,,,
122717,Kade Neely,TE,0,0,,2026,236,60,60.6,62.5,80,0,0,1,3,0,0,0,0,0,0,MURRAY ST,MURRAY ST,3,,,,,,,
122737,Caden Bolz,LS,0,0,,2025,230,61.6,66.3,63.6,S45,0,0,1,5,0,0,0,6,0,0,MO STATE,MO STATE,11,,81.9,,,,,
122740,Tahj Chambers,LB,0,0,2026,2026,230,,59.7,65.8,D26,0,0,1,0,5,2,0,6,0,0,MO STATE,MO STATE,13,59.7,,,,,,
122748,P.J. Hall,S,0,0,,2025,230,,58,65.7,D01,0,0,1,0,6,2,2,0,0,0,MO STATE,MO STATE,10,60.2,,,,,,
122750,Dwight Jacobs Jr.,CB,0,0,,2027,105,,50.7,68.4,D24,1,0,1,0,0,5,2,7,0,0,ALABAMA ST,ALABAMA ST,14,,,,,,,
122754,D'Vontae Key,WR,0,0,,2025,230,,59.9,65.9,84,0,0,1,0,0,0,3,1,0,0,MO STATE,MO STATE,4,,,51.6,,,,
122770,Ja'Veo Toliver,T,0,0,,2025,230,60,61.2,64.2,78,0,0,1,5,0,0,0,6,0,0,MO STATE,MO STATE,11,,,,,,,
122773,Armon Wallace,DI,0,0,,2025,230,,60.2,62.6,D96,0,0,1,0,1,0,0,6,0,0,MO STATE,MO STATE,7,59.6,,,,,,
122775,Hunter Wood,WR,0,0,,2025,230,,60.8,65.7,02,0,0,1,0,0,2,7,0,3,0,MO STATE,MO STATE,12,,,,62.9,,,
122784,Montrell Campbell,CB,0,0,,2026,104,,29.6,67.5,D00,0,1,1,0,1,0,0,0,2,0,ALAB A&M,ALAB A&M,3,59.9,,,,,,
122823,Jalen Brooks,LB,0,0,,2026,131,,74.9,65.2,D19,0,0,1,0,5,0,0,4,0,1,CAMPBELL,CAMPBELL,9,60.1,,,,,,
122859,Josh Crabtree,WR,0,0,,2026,236,,61,70.7,03,0,0,1,0,0,0,3,0,2,0,MURRAY ST,MURRAY ST,5,,,,,,,
122891,Ian Williams,K,0,0,,2026,170,,60.5,68.1,S83,0,0,1,5,0,5,0,2,0,0,FURMAN,FURMAN,12,,,,,62.5,73.4,58.9
122930,Mikey Henderson,WR,0,0,,2028,401,,60,64.7,07,0,0,1,0,0,0,0,0,1,0,TARLETON,TARLETON,1,,,,,,,
122971,Jake Henry,G,0,0,,2026,301,60.3,61.7,66.8,56,0,0,1,5,0,0,0,0,0,0,STF AUSTIN,STF AUSTIN,5,,,,,,,
123002,Jaylon Barden,WR,0,0,,2026,282,,60,62.8,82,0,0,1,0,0,0,0,0,2,0,SAMFORD,SAMFORD,2,,,,61.9,,,
123019,AJ Roberts,LB,0,0,,2027,303,,46.1,27.4,D02,0,1,1,0,2,0,0,6,3,0,STNY BROOK,STNY BROOK,11,59.8,,,,,,
123027,Sam Williams,ED,0,0,,2026,236,,61.4,66.3,D46,0,0,1,0,0,4,0,0,0,0,MURRAY ST,MURRAY ST,4,,,,,,,
123052,Brandon Peskin,K,0,0,,2026,276,,60,63.3,S34,0,0,1,4,0,0,0,0,0,0,RICHMOND,RICHMOND,4,,,,,58.1,,
123167,Zach Blanchard,G,0,0,,2025,139,60,61.4,62,70,0,0,1,4,0,0,0,0,0,0,CITADEL,CITADEL,4,,,,,,,
123182,Bryson Jones,T,0,0,,2025,139,60,60.6,61.7,55,0,0,1,4,0,0,0,0,0,0,CITADEL,CITADEL,4,,,,,,,
123190,Cameron Moewe,T,0,0,,2025,139,60,61.1,67.8,71,0,0,1,4,0,0,0,0,0,0,CITADEL,CITADEL,4,,,,,,,
123194,KJ Pierce,DI,0,0,,2025,139,,59.1,62.8,D99,0,0,1,0,3,0,0,3,0,0,CITADEL,CITADEL,6,58.8,,,,,,
123195,Dominick Poole,S,1,0,,2025,139,,67,65.8,D19,0,0,1,0,5,5,0,0,0,0,CITADEL,CITADEL,10,60.2,,,,,,
123215,Cornelius Dyson,S,0,0,,2026,294,,60.2,62.4,D13,0,0,1,0,7,0,0,0,0,0,SE LA,SE LA,7,60,,,,,,
123234,Joseph Solomon,T,0,0,,2026,158,60,61.6,67.4,78,0,0,1,6,0,0,0,0,0,0,E ILLINOIS,E ILLINOIS,6,,,,,,,
123276,Sincere Brown,WR,0,0,2026,2026,131,,60.1,65.5,09,0,0,1,0,0,0,5,0,0,0,CAMPBELL,CAMPBELL,5,,,60,,,,
123303,Kaedric Cobbs,HB,0,0,,2026,124,,59.9,65.3,11,0,0,1,0,0,0,4,0,0,0,BRYANT,BRYANT,4,,,,,,,
123307,Isaiah Davis,WR,0,0,,2026,301,,59.9,65.5,14,0,0,1,0,0,0,6,0,0,0,STF AUSTIN,STF AUSTIN,6,,,,,,,
123334,Xavier Spencer,CB,0,0,,2026,297,,61.9,67.6,D03,0,0,1,0,1,9,0,1,2,0,SOUTHERN U,SOUTHERN U,13,59.9,,,,,,
123365,Carl Smith,WR,0,0,,2025,277,,59.5,68.9,00,0,0,1,0,0,0,2,0,6,0,ROB MORRIS,ROB MORRIS,8,,,,,,,
123371,James Ash,DI,0,0,,2026,164,,57.8,63.4,D00,0,0,1,0,7,0,0,0,0,0,FL A&M,FL A&M,7,58.2,,,,,,
123384,Christian Forbes,T,0,0,,2026,184,60,61.4,63.3,77,0,0,1,7,0,0,0,0,0,0,HOWARD,HOWARD,7,,,,,,,
123422,Daniel King,K,0,0,,2026,298,,60.2,67.9,S39,0,0,1,4,0,5,0,1,0,0,SO UTAH,SO UTAH,10,,,,,64.4,69.9,60
123446,Travis Collier,CB,0,0,,2026,389,,61.5,68.8,D06,0,0,1,0,5,2,0,0,5,0,N ALABAMA,N ALABAMA,12,59.8,,,,,,
123474,Taylor Behl,LB,0,0,,2026,183,,60,61.4,D37,0,0,1,0,4,0,0,0,0,0,HOUCHR,HOUCHR,4,60,,,,,,
123475,Dillon Brooks,G,0,0,,2025,401,,60.1,62.6,51,0,0,1,0,0,0,0,2,0,0,TARLETON,TARLETON,2,,,,,,,
123484,Javarian Jenkins,LB,0,0,,2026,194,,55.5,27.8,D23,0,1,1,0,0,9,0,2,7,1,JACKSON ST,JACKSON ST,18,,,,,,,
123511,Dylan Howerton,G,0,0,,2025,100,61.9,62.1,69.2,66,0,0,1,8,0,0,0,0,0,0,ABILENE CH,ABILENE CH,8,,,,,,,
123515,Darius Lewis,WR,0,0,,2025,294,,60,63.6,09,0,0,1,0,0,0,0,0,4,0,SE LA,SE LA,4,,,,29.5,,,
123520,Elijah Moffett,S,0,0,,2025,100,,92.8,66.1,D07,0,0,1,0,5,0,0,4,0,1,ABILENE CH,ABILENE CH,9,91.3,,,,,,
123538,Charlie Gordinier,TE,0,0,,2026,280,60,60.5,61.3,89,0,0,1,3,0,0,0,0,0,0,SACR HEART,SACR HEART,3,,,,,,,
123554,Sammy Anderson Jr.,CB,0,0,,2028,116,,60.6,65.4,D05,0,0,1,0,4,0,0,0,1,0,AUSTINPEAY,AUSTINPEAY,5,60,,,,,,
123567,Daved Jones Jr.,LB,0,0,,2026,194,,53.3,73.1,D32,1,0,1,0,0,10,1,2,7,0,JACKSON ST,JACKSON ST,20,,,,,,,
123587,Ethan Wright,HB,0,0,,2026,353,,60,69.8,02,0,0,1,0,0,0,1,3,0,0,YNGTOWN ST,YNGTOWN ST,4,,,,,,,
123588,Matthew Akuchie,WR,0,0,,2025,348,,51.9,74,19,0,0,1,0,0,0,0,9,0,0,WM & MARY,WM & MARY,9,,,,,,,
123604,Marlon Krakue,ED,0,0,,2025,389,60,61.2,64.2,D15,0,0,1,3,3,0,0,0,1,0,N ALABAMA,N ALABAMA,7,59.9,,,,,,
123650,Andrew Volmar,CB,0,0,,2025,119,,60.2,65.6,D12,0,0,1,0,4,0,0,0,0,0,BETH COOK,BETH COOK,4,59.7,,,,,,
123673,T.J. Marshall,S,0,0,,2026,100,,52.3,69.5,D41,1,0,1,0,0,7,4,0,7,0,ABILENE CH,ABILENE CH,18,,,,,,,
123701,Anthony Frederique,P,0,0,,2026,119,,60.7,68.9,S45,0,0,1,0,0,0,0,9,0,0,BETH COOK,BETH COOK,9,,,,,,,64.6
123733,Philjae Bien-Aime,CB,0,0,,2026,389,,60.3,65.3,D07,0,0,1,0,1,0,0,0,1,0,N ALABAMA,N ALABAMA,2,60,,,,,,
123744,Tony Forrest Jr.,G,0,0,,2025,177,60,42.2,26.4,85,0,1,1,7,0,0,4,6,3,0,GRAMBLING,GRAMBLING,20,,,,,,,
123753,Stephen Martin,WR,0,0,,2025,282,,72.5,67,18,0,0,1,0,0,0,8,0,2,0,SAMFORD,SAMFORD,10,,,,,,,
123754,Lawrence Martinez,LS,0,0,,2025,164,60,64.1,63,S40,0,0,1,1,0,0,0,3,0,0,FL A&M,FL A&M,4,,79.8,,,,,
123767,Ira Armstead,ED,0,0,,2025,158,60,66.1,66.6,D00,0,0,1,6,2,5,0,3,1,1,E ILLINOIS,E ILLINOIS,17,59.9,,,,,,
123780,Jon Horton,ED,0,0,,2027,177,,60.5,65,D09,0,0,1,0,3,0,0,0,1,0,GRAMBLING,GRAMBLING,4,59.8,,,,,,
123810,Isaiah Foote,G,0,0,,2025,345,60,60,61.6,66,0,0,1,1,0,0,0,0,0,0,W ILLINOIS,W ILLINOIS,1,,,,,,,
123822,David Laney,S,0,0,,2026,246,,60.5,65.8,D07,0,0,1,0,2,0,0,0,2,0,NC A&T,NC A&T,4,59.8,,,,,,
123825,Xavier McIver,DI,0,0,,2027,310,,59,62.1,D40,0,0,1,0,2,0,0,0,0,0,TENN MARTN,TENN MARTN,2,58.9,,,,,,
123828,Ty Moss,S,0,0,,2026,309,,60.2,62.3,D01,0,0,1,0,2,1,0,0,0,0,TENN TECH,TENN TECH,3,60,,,,,,
123864,Jalen Tate,S,0,0,,2025,170,,61.7,64.9,D22,0,0,1,0,0,5,0,0,0,0,FURMAN,FURMAN,5,,,,,,,
123872,Will Buchanan,T,0,0,,2026,137,60,60.4,62.5,78,0,0,1,3,0,0,0,0,0,0,CHATTNOOGA,CHATTNOOGA,3,,,,,,,
123888,Ike Okoye,ED,0,0,,2026,299,,50.9,66.3,D43,0,0,1,0,4,4,4,0,0,0,ST FRANCIS,ST FRANCIS,12,60,,,,,,
123898,Rashad Whitehead,ED,0,0,,2026,157,63.1,63.5,67.8,D08,0,0,1,11,0,0,0,0,6,0,E TENN ST,E TENN ST,17,,,,,,,
123909,Jackson Bratton,LB,0,0,,2025,389,,60.5,65.4,D02,0,0,1,0,5,0,0,0,1,0,N ALABAMA,N ALABAMA,6,59.8,,,,,,
123919,Sam Johnson,P,0,0,,2026,332,60,60.9,67.4,S46,0,0,1,3,0,0,0,7,0,0,VALPO,VALPO,10,,,,,,,56.9
123941,C.J. Williams,CB,0,0,,2025,344,,61.1,68,D04,0,0,1,0,4,0,0,0,4,0,W CAROLINA,W CAROLINA,8,59.9,,,,,,
123969,Nick Turner,CB,0,0,,2026,177,,60.4,63.6,D11,0,0,1,0,2,0,0,0,1,0,GRAMBLING,GRAMBLING,3,59.8,,,,,,
