playerId,player,position,targets,interceptionTouchdowns,draftSeason,forcedFumbles,missedTackles,catchRate,teamName,tackles,jerseyNumber,snapCountsOffball,snapCountsBox,sacks,snapCountsPassRush,playerGameCount,eligibleSeason,snapCountsDl,gradesTackle,yards,receptions,hurries,interceptions,snapCountsCoverage,snapCountsDlOverT,snapCountsDlAGap,fumbleRecoveries,gradesRunDefense,snapCountsCorner,hits,penalties,battedPasses,team,stops,declinedPenalties,totalPressures,fumbleRecoveryTouchdowns,longest,snapCountsSlot,missedTackleRate,gradesDefense,yardsPerReception,gradesDefensePenalty,safeties,franchiseId,snapCountsDefense,yardsAfterCatch,snapCountsDlBGap,passBreakUps,qbRatingAgainst,snapCountsRunDefense,tacklesForLoss,assists,snapCountsFs,touchdowns,snapCountsDlOutsideT,gradesPassRushDefense,gradesCoverageDefense
174925,TJ Bush Jr.,ED,2,0,,0,0,50,LIBERTY,2,D03,0,0,2,42,1,2028,56,76.6,1,1,6,0,0,13,0,0,66.3,0,2,1,2,LIBERTY,2,0,10,0,1,0,0,82.6,1,0,0,206,56,7,14,1,56.3,14,0,1,0,0,29,81,64.8
174930,Jabin Ford,S,0,0,,0,0,,LIBERTY,0,D32,5,0,0,0,1,2028,0,,0,0,0,0,5,0,0,0,,0,0,0,0,LIBERTY,0,0,0,0,,1,,62.3,,68.5,0,206,5,0,0,0,0,0,0,0,4,0,0,,62.5
174933,Larry Jones III,ED,0,0,,0,1,,LIBERTY,0,D01,0,0,0,9,1,2027,10,23.1,0,0,1,0,0,4,0,0,60,0,0,0,0,LIBERTY,0,0,1,0,,0,100,46.1,,72.1,0,206,10,0,3,0,0,1,0,0,0,0,3,46.9,
174936,Eliyt Nairne,DI,0,0,,0,0,,LIBERTY,1,D90,0,0,0,24,1,2028,28,72.4,0,0,0,0,0,0,11,0,70.5,0,1,0,0,LIBERTY,1,0,1,0,,0,0,68.8,,75.1,0,206,28,0,17,0,0,4,0,1,0,0,0,61.7,
174941,Bryan Whitehead,ED,0,0,,0,1,,ARK STATE,2,D04,0,0,0,15,1,2026,27,50.9,0,0,2,0,0,0,0,0,52,0,0,0,0,ARK STATE,1,0,2,0,,0,25,50.8,,76.1,0,113,27,0,0,0,0,12,0,1,0,0,27,52.9,60
174944,Botros Alisandro,CB,1,0,,0,0,0,PURDUE,0,D19,37,1,0,0,1,2026,0,,0,0,0,0,19,0,0,0,44.9,34,0,0,0,PURDUE,0,0,0,0,,2,,56.8,,75.2,0,273,37,0,0,0,39.6,18,0,0,0,0,0,,61.1
174958,Jamarrion Harkless,DI,0,0,,0,0,,PURDUE,0,D97,0,0,0,3,1,2029,9,,0,0,0,0,0,0,9,0,59.1,0,0,0,0,PURDUE,0,0,0,0,,0,,58.6,,73.5,0,273,9,0,0,0,0,6,0,0,0,0,0,58.8,
174960,Will Heldt,ED,1,0,,0,0,0,PURDUE,3,D15,0,0,1,24,1,2028,68,78.9,0,0,1,0,7,0,0,0,58.3,0,0,0,0,PURDUE,1,0,2,0,,0,0,64.2,,81.9,0,273,68,0,0,0,39.6,37,0,1,0,0,68,61.7,71.1
174965,Jaxon Mull,CB,2,0,,0,0,100,WAKE,2,D12,10,0,0,0,1,2027,0,76.2,83,2,0,0,6,0,0,0,60,10,0,0,0,WAKE,0,0,0,0,75,0,0,30.8,41.5,71.1,0,339,10,37,0,0,158.3,4,0,0,0,1,0,,31.5
174966,Braxton Myers,CB,1,0,,0,0,0,SO MISS,0,D16,64,3,0,0,1,2028,0,,0,0,1,0,33,0,0,0,57.5,61,0,0,0,SO MISS,0,0,1,0,,0,,65.5,,77.2,0,296,64,0,0,0,39.6,31,0,0,0,0,0,60,64.3
174967,Derrick Rogers,CB,0,0,,0,0,,PURDUE,0,D03,1,0,0,0,1,2028,0,,0,0,0,0,1,0,0,0,,1,0,0,0,PURDUE,0,0,0,0,,0,,60.4,,63.5,0,273,1,0,0,0,0,0,0,0,0,0,0,,60
174971,Dillon Thieneman,S,2,0,2026,0,5,100,PURDUE,7,D31,69,5,1,0,1,2026,0,29.6,17,2,0,0,34,0,0,0,25.8,1,0,0,0,PURDUE,4,0,1,0,13,1,38.5,50.1,8.5,77.8,0,273,69,17,0,0,102.1,35,0,1,62,0,0,82.4,64.7
174976,Dimitri Johnson,LB,0,0,,0,3,,NEW MEXICO,2,D22,44,44,0,6,1,2026,3,28.1,0,0,0,0,12,0,0,0,40.4,0,0,0,0,NEW MEXICO,2,0,0,0,,0,42.9,48.2,,77,0,241,47,0,0,0,0,29,0,2,0,0,3,55.3,65.2
174979,Trenton Alan Yowe,CB,0,0,,0,0,,APP STATE,0,D00,16,1,0,0,1,2026,0,,0,0,0,0,8,0,0,0,60.6,15,0,0,0,APP STATE,0,0,0,0,,0,,64.9,,72.5,0,108,16,0,0,0,0,8,0,0,0,0,0,,64.3
174991,Cahari Haynes,LB,2,0,,0,1,50,APP STATE,1,D24,23,18,1,2,1,2028,0,49.6,0,1,1,0,11,0,0,0,65.8,0,0,0,0,APP STATE,2,0,2,0,0,5,33.3,57.4,0,73.4,0,108,23,0,0,0,56.3,10,0,1,0,0,0,55.7,54.7
174992,Jason Hertz,DI,0,0,,0,0,,APP STATE,0,D98,0,0,0,16,1,2028,26,66.5,0,0,0,0,0,0,22,0,51.3,0,1,0,0,APP STATE,0,0,1,0,,0,0,55.2,,76.6,0,108,26,0,4,0,0,10,0,1,0,0,0,62,
174993,Nate Johnson,ED,0,0,,0,0,,APP STATE,1,D90,0,0,1,4,1,2028,8,75.2,0,0,0,0,0,0,0,0,65.7,0,0,1,0,APP STATE,1,0,1,0,,0,0,57.1,,0,0,108,8,0,0,0,0,4,0,0,0,0,8,68.8,
175000,AJ Mebane,ED,1,0,,0,0,100,APP STATE,1,D92,1,0,0,2,1,2028,4,74.8,8,1,1,0,2,0,0,0,60,0,0,0,0,APP STATE,0,0,1,0,8,1,0,63,8,72.6,0,108,5,4,0,0,100,1,0,0,0,0,4,57.4,63.1
175014,Naseri Danielson,LB,0,0,,0,0,,S JOSE ST,0,D16,4,4,0,0,1,2028,0,,0,0,0,0,4,0,0,0,,0,0,0,0,S JOSE ST,0,0,0,0,,0,,61.4,,64.8,0,285,4,0,0,0,0,0,0,0,0,0,0,,60.9
175024,Miles Hall,LB,1,0,,0,0,100,BYU,0,D30,13,10,0,1,1,2028,2,,36,1,1,0,7,0,0,0,64.4,0,0,0,0,BYU,0,0,1,0,36,3,,49.4,36,72.6,0,128,15,15,0,0,118.8,7,0,0,0,0,2,59.4,46.2
175027,John Henry Daley,ED,0,0,,0,0,,UTAH,0,D90,0,0,0,1,1,2028,4,,0,0,0,0,0,0,0,0,58.9,0,0,0,0,UTAH,0,0,0,0,,0,,50.7,,70.1,0,328,4,0,0,0,0,3,0,0,0,0,4,60,
175034,David Latu,DI,0,0,,0,0,,BYU,0,D90,0,0,0,2,1,2027,3,,0,0,0,0,0,0,0,0,60,0,0,0,0,BYU,0,0,0,0,,0,,66.6,,67.8,0,128,3,0,3,0,0,1,0,0,0,0,0,59.1,
175058,Jaivian Norman,CB,5,0,,0,0,60,E MICHIGAN,2,D28,39,0,0,1,1,2028,0,78,37,3,0,0,20,0,0,0,63.1,0,0,0,0,E MICHIGAN,0,0,0,0,14,39,0,47.2,12.3,79.1,0,160,39,20,0,0,82.9,18,0,0,0,0,0,59.2,44.7
175060,Malik Tullis,DI,0,0,,0,1,,E MICHIGAN,0,D90,0,0,0,2,1,2028,8,22.1,0,0,1,0,0,0,3,0,37.2,0,0,0,0,E MICHIGAN,0,0,1,0,,0,100,39.9,,71.2,0,160,8,0,5,0,0,6,0,0,0,0,0,68.4,
175063,Jesse Vasquez,CB,2,0,,0,0,0,E MICHIGAN,0,D31,19,0,0,0,1,2026,0,,0,0,0,0,13,0,0,0,60,18,0,0,0,E MICHIGAN,0,0,0,0,,1,,70.7,,73.1,0,160,19,0,0,0,39.6,6,0,0,0,0,0,,70.3
175064,Bennett Walker,CB,0,0,,0,0,,S DIEGO ST,0,D10,15,1,0,1,1,2026,0,,0,0,0,0,4,0,0,0,61.5,14,0,0,0,S DIEGO ST,0,0,0,0,,0,,62.8,,71.9,0,284,15,0,0,0,0,10,0,0,0,0,0,58.7,63
175068,Daiquan White,CB,5,0,,0,0,40,E MICHIGAN,1,D04,73,2,0,0,1,2028,0,77.9,11,2,0,0,44,0,0,0,63.9,67,0,1,0,E MICHIGAN,0,0,0,0,6,4,0,63.1,5.5,77.8,0,160,73,8,0,0,47.9,29,0,2,0,0,0,,62.3
175071,Xe'ree Alexander,LB,1,0,,0,0,100,UCF,1,D24,8,8,0,1,1,2028,0,76.1,3,1,0,0,5,0,0,0,78.4,0,0,0,0,UCF,1,0,0,0,3,0,0,76,3,69.5,0,323,8,3,0,0,79.2,2,0,1,0,0,0,59.6,62.1
175129,Herman Smith,S,0,0,,0,0,,COLORADO,0,D06,5,0,0,0,1,2025,0,,0,0,0,0,5,0,0,0,,0,0,0,0,COLORADO,0,0,0,0,,0,,62.5,,71,0,143,5,0,0,0,0,0,0,0,5,0,0,,62.9
175140,Ty Bryant,S,1,0,,1,0,100,KENTUCKY,5,D14,29,10,0,0,1,2028,0,83.1,20,1,0,0,17,0,0,0,71.5,0,0,0,0,KENTUCKY,1,0,0,0,20,5,0,71.8,20,75.4,0,202,29,1,0,0,118.8,12,1,1,14,0,0,,69.2
175191,Antione Jackson,CB,5,0,,0,1,80,UCF,3,D07,44,0,0,0,1,2028,0,37.2,88,4,0,0,34,0,0,0,61.3,44,0,0,0,UCF,1,0,0,0,39,0,25,56.6,22,76,0,323,44,28,0,0,158.3,10,1,0,0,1,0,,56
175193,DJ Johnson Jr.,LB,0,0,,0,0,,E CAROLINA,0,D41,10,7,0,1,1,2028,1,,0,0,0,0,7,0,0,0,60,0,0,0,0,E CAROLINA,0,0,0,0,,3,,68.7,,71.4,0,156,11,0,0,0,0,3,0,0,0,0,1,63.7,63.1
175297,Daemian Wimberly,ED,0,0,,0,0,,UTSA,2,D42,0,0,0,1,1,2028,7,73.5,0,0,0,0,0,6,0,0,53.3,0,0,0,0,UTSA,1,0,0,0,,0,0,51.7,,70.1,0,331,7,0,1,0,0,6,0,0,0,0,0,59.4,
175309,Tawfiq Byard,S,2,0,,0,0,100,USF,3,D12,34,19,0,1,1,2028,0,79.3,15,2,0,0,16,0,0,0,63.1,1,0,0,0,USF,2,0,0,0,11,3,0,56,7.5,72.2,0,327,34,16,0,0,97.9,17,1,0,11,0,0,59.5,52.7
175345,Max Tucker,CB,6,0,,0,2,66.7,BOSTON COL,3,D13,72,7,0,0,1,2028,2,33.9,33,4,0,0,34,0,0,0,66.6,61,0,0,0,BOSTON COL,0,0,0,0,18,2,40,55.3,8.3,77.7,0,121,74,20,0,0,80.6,40,0,0,2,0,2,,52.3
175372,Popo Aguirre,LB,1,0,,0,0,100,MIAMI FL,2,D32,15,14,0,0,1,2028,0,76.1,-3,1,0,0,9,0,0,0,80.2,0,0,0,0,MIAMI FL,1,0,0,0,-3,1,0,75.3,-3,71.9,0,220,15,1,0,0,79.2,6,0,0,0,0,0,,62.7
175377,Josh Horton,DI,0,0,,0,0,,MIAMI FL,0,D08,0,0,0,4,1,2028,9,73.4,0,0,0,0,0,4,2,0,78.6,0,0,0,0,MIAMI FL,0,0,0,0,,0,0,77.5,,71.2,0,220,9,0,3,0,0,5,0,3,0,0,0,56.5,
175385,Marcellius Pulliam,LB,0,0,,0,0,,MICH STATE,2,D44,8,7,0,0,1,2028,0,76.5,0,0,0,0,0,0,0,0,70.2,0,0,0,0,MICH STATE,2,0,0,0,,1,0,71.1,,69.9,0,223,8,0,0,0,0,8,0,0,0,0,0,,
175386,Robert Stafford III,CB,0,0,,0,0,,MIAMI FL,0,D16,9,3,0,0,1,2029,0,,0,0,0,0,4,0,0,0,60.4,5,0,0,0,MIAMI FL,0,0,0,0,,1,,62.9,,68.8,0,220,9,0,0,0,0,5,0,0,0,0,0,,61.9
175389,Ty Adams,CB,0,0,,0,0,,N CAROLINA,0,D11,8,0,0,0,1,2028,0,,0,0,0,0,2,0,0,0,60.1,8,0,0,0,N CAROLINA,0,0,0,0,,0,,72.5,,71.2,0,245,8,0,0,0,0,6,0,0,0,0,0,,68.9
175392,Kaleb Cost,CB,8,0,,0,0,62.5,N CAROLINA,6,D21,55,12,1,2,1,2028,2,82.9,69,5,0,1,24,0,0,0,77.5,0,0,0,0,N CAROLINA,4,0,1,0,34,43,0,85,13.8,77.5,0,245,57,31,0,2,50.5,31,0,1,0,0,2,70.7,82.4
175399,Caleb LaVallee,LB,0,0,,0,0,,N CAROLINA,0,D34,6,6,0,0,1,2028,0,73.1,0,0,0,0,2,0,0,0,71.9,0,0,1,0,N CAROLINA,0,0,0,0,,0,0,54.6,,0,0,245,6,0,0,0,0,4,0,1,0,0,0,,60.2
175400,Rodney Lora,DI,0,0,,0,0,,N CAROLINA,0,D92,0,0,0,2,1,2029,5,,0,0,0,0,0,0,0,0,61.9,0,0,1,0,N CAROLINA,0,0,0,0,,0,,44.8,,0,0,245,5,0,5,0,0,3,0,0,0,0,0,59.4,
175403,Tre Miller,S,0,0,,0,0,,N CAROLINA,0,D15,7,0,0,0,1,2028,0,,0,0,0,0,2,0,0,0,60,0,0,0,0,N CAROLINA,0,0,0,0,,7,,62.6,,74.5,0,245,7,0,0,0,0,5,0,0,0,0,0,,61.2
175405,Joel Starlings,DI,0,0,,0,0,,N CAROLINA,2,D94,0,0,0,2,1,2028,8,72.2,0,0,0,0,0,0,0,0,68.5,0,0,0,0,N CAROLINA,2,0,0,0,,0,0,69.6,,71.2,0,245,8,0,8,0,0,6,0,0,0,0,0,59.4,
175406,Jesse Anderson III,S,0,0,,0,0,,PITTSBURGH,0,D16,1,0,0,0,1,2029,0,,0,0,0,0,0,0,0,0,60,0,0,0,0,PITTSBURGH,0,0,0,0,,0,,60,,60,0,268,1,0,0,0,0,1,0,0,0,0,0,,
175407,Jordan Bass,LB,0,0,,0,0,,PITTSBURGH,0,D20,1,0,0,0,1,2028,0,,0,0,0,0,0,0,0,0,60,0,0,0,0,PITTSBURGH,0,0,0,0,,1,,60,,63.8,0,268,1,0,0,0,0,1,0,0,0,0,0,,
175408,Rasheem Biles,LB,1,0,,0,1,100,PITTSBURGH,7,D31,51,40,1,9,1,2028,12,74.6,15,1,1,0,22,0,0,0,69.5,0,0,0,1,PITTSBURGH,8,0,2,0,15,10,10,77.9,15,76.9,0,268,63,19,0,0,118.8,32,1,2,0,0,12,89.7,64.7
175409,Cruce Brookins,S,1,0,,0,0,0,PITTSBURGH,2,D12,10,1,0,0,1,2028,0,78,0,0,0,1,8,0,0,0,60,0,0,0,0,PITTSBURGH,1,0,0,0,,4,0,57.2,,69.6,0,268,10,0,0,0,0,2,0,0,4,0,0,,66.2
175419,Kenny Johnson,WR,0,0,,0,0,,PITTSBURGH,0,02,1,0,0,0,1,2028,0,,0,0,0,0,0,0,0,0,60,0,0,1,0,PITTSBURGH,0,0,0,0,,0,,60,,60,0,268,1,0,0,0,0,1,0,0,0,0,0,,
175427,Anthony Britton,DI,0,0,,0,0,,VIRGINIA,1,D55,0,0,0,11,1,2028,25,68.7,0,0,0,0,0,0,5,0,49.3,0,0,0,0,VIRGINIA,1,0,0,0,,0,0,49.4,,74.8,0,335,25,0,20,0,0,14,0,0,0,0,0,56.5,
175434,Jason Hammond,DI,0,0,,0,0,,VIRGINIA,3,D91,0,0,0,23,1,2028,36,73.4,0,0,0,0,0,2,7,0,60.8,0,0,0,0,VIRGINIA,2,0,0,0,,0,0,57.3,,76.8,0,335,36,0,26,0,0,13,0,0,0,0,1,54.3,
175444,Dre Walker,CB,0,0,,0,0,,VIRGINIA,0,D06,2,0,0,0,1,2028,0,,0,0,0,0,1,0,0,0,60,2,0,0,0,VIRGINIA,0,0,0,0,,0,,61,,67.2,0,335,2,0,0,0,0,1,0,0,0,0,0,,60
175471,Jalen Thompson,ED,0,0,,0,0,,MICH STATE,1,D09,0,0,0,9,1,2028,17,74.4,0,0,1,0,0,0,0,0,74.2,0,0,0,0,MICH STATE,1,0,1,0,,0,0,75,,76,0,223,17,0,0,0,0,8,1,1,0,0,17,63.2,
175477,Jacob Bower,LB,1,0,,0,0,100,NEBRASKA,1,D54,7,6,0,3,1,2029,5,73.1,14,1,0,0,5,0,0,0,63.1,0,0,0,0,NEBRASKA,1,0,0,0,14,1,0,53.5,14,72.9,0,238,12,4,0,0,118.8,4,0,0,0,0,5,58.3,50.5
175486,Kai Wallin,ED,0,0,,0,0,,NEBRASKA,1,D93,0,0,0,8,1,2028,14,73.8,0,0,0,0,0,11,0,0,70.6,0,0,0,0,NEBRASKA,0,0,0,0,,0,0,75.3,,71.6,0,238,14,0,0,0,0,6,0,1,0,0,3,67.7,
175520,Christian Alliegro,LB,0,0,,0,0,,WISCONSIN,0,D28,9,9,1,3,1,2028,2,74.3,0,0,1,0,5,0,0,0,54.3,0,0,0,0,WISCONSIN,1,0,2,0,,0,,65.9,,71.1,0,349,11,0,0,0,0,3,0,0,0,0,2,73.1,61.2
175525,Nyzier Fourqurean,CB,3,0,2026,0,1,66.7,WISCONSIN,4,D03,47,9,0,0,1,2026,0,58.5,11,2,0,0,20,0,0,0,66.1,24,0,0,0,WISCONSIN,2,0,0,0,10,13,20,69.4,5.5,75.1,0,349,47,10,0,0,72.9,27,0,0,1,0,0,,69.1
175545,Mister Clark,CB,0,0,,0,0,,FIU,0,D27,1,0,0,0,1,2029,0,,0,0,0,0,1,0,0,0,,0,0,0,0,FIU,0,0,0,0,,1,,60.6,,64.5,0,166,1,0,0,0,0,0,0,0,0,0,0,,60
175552,Victor Evans III,CB,1,0,,0,0,100,FIU,4,D26,30,3,0,0,1,2028,0,80.1,6,1,0,0,9,0,0,0,66.5,27,0,0,0,FIU,1,0,0,0,6,0,0,59.8,6,74,0,166,30,2,0,0,91.7,21,0,0,0,0,0,,56.6
175576,Atavious Weaver,ED,0,0,,0,0,,FIU,0,D46,0,0,0,0,1,2027,3,,0,0,0,0,0,0,0,0,55.4,0,0,0,0,FIU,0,0,0,0,,0,,49.4,,68.9,0,166,3,0,0,0,0,3,0,0,0,0,3,,
175598,Reggie Jones Jr.,DI,0,0,,0,0,,S JOSE ST,1,D96,0,0,0,17,1,2026,27,69.9,0,0,0,0,0,0,6,0,76,0,0,0,0,S JOSE ST,1,0,0,0,,0,0,74.9,,75.9,0,285,27,0,21,0,0,10,0,1,0,0,0,63.8,
175623,Chantson Prox,CB,6,0,,0,1,50,SM HOUSTON,1,D20,31,0,0,0,1,2027,0,28.3,23,3,0,0,29,0,0,0,60,31,0,0,0,SM HOUSTON,1,0,0,0,13,0,50,51,7.7,74.7,0,281,31,1,0,0,59.7,2,0,0,0,0,0,,50.9
175648,Trez Moore,CB,3,0,,0,1,66.7,TEXAS ST,0,D24,25,3,0,2,1,2027,0,21.7,28,2,0,0,16,0,0,0,45.6,19,0,0,0,TEXAS ST,0,0,0,0,14,2,100,47.7,14,73.1,0,314,25,7,0,0,96.5,7,0,0,1,0,0,54.7,53.1
175652,Lantz Russell,S,0,0,,0,0,,UTEP,0,D26,5,3,0,0,1,2026,0,,0,0,0,0,3,0,0,0,60,0,0,0,0,UTEP,0,0,0,0,,2,,62.4,,69.9,0,330,5,0,0,0,0,2,0,0,0,0,0,,61.1
175662,Tayden Barnes,S,5,0,,0,1,80,NEW MEX ST,5,D03,46,14,0,2,1,2028,8,68.7,28,4,0,0,22,0,0,0,68,0,0,2,0,NEW MEX ST,4,0,0,0,22,29,14.3,71.7,7,0,0,242,54,7,0,1,90,30,0,1,3,0,8,70.7,78.5
175665,Josiah Charles,CB,2,0,,0,0,50,NEW MEX ST,2,D01,34,4,0,1,1,2028,0,76.6,13,1,0,0,15,0,0,0,66.5,30,0,0,0,NEW MEX ST,1,0,0,0,13,0,0,66.5,13,74,0,242,34,0,0,0,110.4,18,0,0,0,1,0,59.2,65.2
175667,Quincy Davis,LB,0,0,,0,1,,NEW MEX ST,0,D13,8,8,0,0,1,2028,0,20.4,0,0,0,0,5,0,0,0,48,0,0,0,0,NEW MEX ST,0,0,0,0,,0,100,33.7,,67.7,0,242,8,0,0,0,0,3,0,0,0,0,0,,49
175675,Gabe Jones,DI,0,0,,0,0,,NEW MEX ST,1,D95,0,0,0,3,1,2028,13,72.1,0,0,0,0,0,0,2,0,63.8,0,0,0,0,NEW MEX ST,1,0,0,0,,0,0,63.3,,72.1,0,242,13,0,11,0,0,10,0,1,0,0,0,58,
175679,Tyler Martinez,LB,2,0,,0,2,100,NEW MEX ST,6,D35,65,61,0,2,1,2027,1,56.8,21,2,0,0,23,0,0,0,63,0,0,0,0,NEW MEX ST,4,0,0,0,15,4,18.2,56.5,10.5,76,0,242,66,21,0,0,110.4,41,0,3,0,0,1,56.5,50.6
175681,Naeten Mitchell,S,0,0,,0,0,,NEW MEX ST,0,D23,13,4,0,0,1,2028,0,,0,0,0,0,5,0,0,0,62.6,0,0,0,0,NEW MEX ST,0,0,0,0,,9,,64.3,,71.7,0,242,13,0,0,0,0,8,0,0,0,0,0,,62.7
175682,Angel Munoz,LB,0,0,,0,0,,NEW MEX ST,0,D36,5,4,0,0,1,2027,0,,0,0,0,0,0,0,0,0,62,0,0,0,0,NEW MEX ST,0,0,0,0,,1,,62.9,,65.9,0,242,5,0,0,0,0,5,0,0,0,0,0,,
175689,Jeremiah Vessel,CB,0,0,,0,0,,UNLV,0,D06,3,0,0,0,1,2028,0,,0,0,0,0,1,0,0,0,60,0,0,0,0,UNLV,0,0,0,0,,0,,60,,67.4,0,325,3,0,0,0,0,2,0,0,3,0,0,,60
175693,Daniel Williams,DI,0,0,,0,0,,HAWAII,1,D69,0,0,0,12,1,2025,32,70.1,0,0,2,0,0,0,17,0,64.1,0,1,1,0,HAWAII,0,0,3,0,,0,0,60.1,,0,0,180,32,0,15,0,0,20,0,0,0,0,0,65.4,
175696,Deliyon Freeman,CB,0,0,,0,0,,HAWAII,0,D26,13,2,0,0,1,2028,0,,0,0,0,0,5,0,0,0,51.7,11,0,0,0,HAWAII,0,0,0,0,,0,,53,,70.8,0,180,13,0,0,0,0,8,0,0,0,0,0,,63
175702,Aiden McComber,DI,0,0,,0,0,,HAWAII,0,D44,0,0,0,0,1,2028,5,,0,0,0,0,0,0,2,0,56,0,0,0,0,HAWAII,0,0,0,0,,0,,52.4,,69.7,0,180,5,0,3,0,0,5,0,0,0,0,0,,
175705,Jamih Otis,LB,2,0,,0,1,100,HAWAII,3,D54,40,40,0,4,1,2028,0,57.3,2,2,1,0,11,0,0,0,71.9,0,0,0,0,HAWAII,3,0,1,0,3,0,25,68.2,1,72.5,0,180,40,2,0,0,118.8,25,1,0,0,1,0,55.6,61.2
175706,Elijah Palmer,CB,3,0,,0,1,66.7,HAWAII,2,D09,50,1,0,0,1,2028,0,54.5,3,2,0,0,21,0,0,0,40.8,0,0,0,0,HAWAII,2,0,0,0,4,47,33.3,60,1.5,80.7,0,180,50,7,0,1,70.1,29,1,0,2,0,0,,67.6
175707,Zoram Petelo,ED,0,0,,0,1,,HAWAII,0,D55,0,0,0,1,1,2030,4,24.8,0,0,0,0,0,0,0,0,54.3,0,0,0,0,HAWAII,0,0,0,0,,0,100,47.8,,71,0,180,4,0,0,0,0,3,0,0,0,0,4,59.8,
175710,Josh Sagapolutele,DI,0,0,,0,1,,HAWAII,0,D91,0,0,0,0,1,2029,3,22.2,0,0,0,0,0,0,0,0,60.5,0,0,0,0,HAWAII,0,0,0,0,,0,100,61.8,,67.5,0,180,3,0,3,0,0,3,0,0,0,0,0,,
175716,Jaheim Wilson-Jones,CB,9,0,,0,2,77.8,HAWAII,5,D14,50,2,0,0,1,2026,0,49.1,89,7,0,0,20,0,0,0,75,45,0,0,0,HAWAII,1,0,0,0,40,2,22.2,61.8,12.7,76.5,0,180,50,53,0,1,144.9,30,1,2,1,1,0,,56.9
175720,Michael Coats Jr.,CB,6,0,2026,0,2,50,NEVADA,2,D03,56,1,0,0,1,2026,0,26.6,43,3,0,0,31,0,0,0,29.5,51,0,1,0,NEVADA,0,0,0,0,19,4,50,50.6,14.3,76.9,0,239,56,1,0,1,73.6,25,0,0,0,0,0,,57.8
175725,Tori Daffin,S,1,0,,0,1,0,NEVADA,4,D28,37,23,0,1,1,2026,0,67.9,0,0,0,0,14,0,0,0,64.8,1,0,0,0,NEVADA,0,0,0,0,,1,16.7,61.8,,74.4,0,239,37,0,0,0,39.6,22,0,1,12,0,0,60,58.7
175729,Bishop Turner,S,0,0,,0,0,,NEVADA,0,D15,2,1,0,0,1,2028,0,,0,0,0,0,1,0,0,0,60,0,0,0,0,NEVADA,0,0,0,0,,0,,60,,66.8,0,239,2,0,0,0,0,1,0,0,1,0,0,,60
175736,Dereck Moore,S,0,0,,0,1,,NEW MEXICO,0,D20,14,3,0,0,1,2027,0,41.7,0,0,0,0,4,0,0,0,54.4,0,0,0,0,NEW MEXICO,0,0,0,0,,3,33.3,57.7,,72.9,0,241,14,0,0,0,0,10,0,2,8,0,0,,61.8
175743,Hunter Wiggins,LB,0,0,,0,1,,NEW MEXICO,1,D36,8,4,0,1,1,2027,0,28.5,0,0,0,0,3,0,0,0,48.7,0,0,0,0,NEW MEXICO,0,0,0,0,,2,50,52.4,,70.1,0,241,8,0,0,0,0,4,0,0,2,0,0,59.2,61.4
175744,Jayden Wilson,LB,1,0,,1,2,100,NEW MEXICO,2,D24,54,54,0,6,1,2028,0,39.6,14,1,0,0,15,0,0,0,48.7,0,0,0,0,NEW MEXICO,1,0,0,0,14,0,25,48.8,14,73.9,0,241,54,11,0,0,158.3,33,1,4,0,1,0,54,57.1
175760,Brady Nassar,ED,0,0,,0,0,,S DIEGO ST,0,D93,0,0,0,2,1,2028,7,73,0,0,0,0,0,0,0,0,64.5,0,0,0,0,S DIEGO ST,0,0,0,0,,0,0,64.9,,72.8,0,284,7,0,0,0,0,5,0,1,0,0,7,58.9,
175790,Colin Coates,DI,0,0,,0,0,,CHARLOTTE,0,D55,0,0,0,12,1,2028,19,70.1,0,0,0,0,0,0,3,0,74.2,0,0,0,0,CHARLOTTE,0,0,0,0,,0,0,69.7,,73.7,0,136,19,0,16,0,0,7,0,1,0,0,0,56.1,
175836,Brian Dillard,CB,0,0,,0,0,,S ALABAMA,0,D16,3,0,0,0,1,2026,0,,0,0,0,0,0,0,0,0,60,0,0,0,0,S ALABAMA,0,0,0,0,,3,,60,,71.1,0,288,3,0,0,0,0,3,0,0,0,0,0,,
175843,RJ Moss Jr.,DI,0,0,,0,0,,S ALABAMA,0,D18,0,0,0,5,1,2028,9,,0,0,0,0,0,2,0,0,59.1,0,1,0,0,S ALABAMA,0,0,1,0,,0,,64.2,,70.8,0,288,9,0,7,0,0,4,0,0,0,0,0,66.7,
175863,Bray Hubbard,S,1,0,,0,1,0,ALABAMA,0,D18,8,4,0,0,1,2028,0,20.7,0,0,0,0,1,0,0,0,49.5,0,0,0,0,ALABAMA,0,0,0,0,,2,100,37.6,,68.5,0,103,8,0,0,0,39.6,7,0,0,2,0,0,,60
175869,Yhonzae Pierre,ED,0,0,,0,0,,ALABAMA,0,D42,2,2,0,5,1,2028,19,75.3,0,0,1,0,2,0,0,0,65.1,0,0,0,0,ALABAMA,0,0,1,0,,0,0,66.7,,77.2,0,103,21,0,0,0,0,14,0,2,0,0,19,62.9,60.4
175881,Bobby Jamison-Travis,DI,0,0,2026,0,0,,AUBURN,0,D97,0,0,0,33,1,2026,41,,0,0,1,0,0,1,33,0,50.2,0,0,0,0,AUBURN,0,0,1,0,,0,,54.5,,78,0,115,41,0,7,0,0,8,0,0,0,0,0,59,
