playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesPuntReturn,gradesLongSnap,gradesKickReturn,gradesFgepKicker,gradesKickoffKicker,gradesPunter
174201,Matthew Williams,T,0,0,,2028,174,60,60.4,62.5,51,0,0,1,3,0,0,0,0,0,0,GA SOUTHRN,GA SOUTHRN,3,,,,,,,
174204,Wesley Brown,LS,0,0,2026,2026,169,57.4,58.6,63,S52,0,0,1,6,0,0,0,3,0,0,FRESNO ST,FRESNO ST,9,,,48.9,,,,
174209,Abraham Temoney III,S,0,0,,2025,141,,60.8,63.8,D05,0,0,1,0,1,5,0,0,0,0,COAST CAR,COAST CAR,6,60,,,,,,
174216,Solatoa Moea'i,G,0,0,,2028,328,60,61.4,65.5,62,0,0,1,5,0,0,0,4,0,0,UTAH,UTAH,9,,,,,,,
174218,Alex Smith,P,0,0,,2028,174,,60.4,68.4,S81,0,0,1,0,0,0,0,8,0,0,GA SOUTHRN,GA SOUTHRN,8,,,,,,,68.1
174220,Esa Pole,T,0,0,2025,2025,341,63.1,62.1,62.3,76,0,0,1,7,0,0,0,0,0,0,WASH STATE,WASH STATE,7,,,,,,,
174221,Elijah Paige,T,0,0,,2028,326,60,60.7,61.5,72,0,0,1,4,0,0,0,0,0,0,USC,USC,4,,,,,,,
174222,Nick Morrow,T,0,0,,2028,130,60,61,61.5,52,0,0,1,5,0,0,0,0,0,0,CAL,CAL,5,,,,,,,
174237,Jordan Castell,S,0,0,,2028,163,,60,60.7,D14,0,0,1,0,2,0,0,0,0,0,FLORIDA,FLORIDA,2,60,,,,,,
174238,Kelby Collins,DI,0,0,,2028,163,,60,64.7,D11,0,0,1,0,0,0,0,0,1,0,FLORIDA,FLORIDA,1,,,,,,,
174240,Sharif Denson,S,0,0,,2028,163,,60,61.4,D00,0,0,1,0,0,0,0,0,1,0,FLORIDA,FLORIDA,1,,,,,,,
174244,Knijeah Harris,G,0,0,,2028,163,62.5,62.2,67.6,77,0,0,1,7,0,0,0,0,0,0,FLORIDA,FLORIDA,7,,,,,,,
174248,Ja'Kobi Jackson,HB,0,0,,2027,163,,62.6,70.2,24,0,0,1,0,0,0,5,0,4,0,FLORIDA,FLORIDA,9,,,,,,,
174249,Kamran James,ED,0,0,,2028,163,,60,64.2,D24,0,0,1,0,1,0,0,0,1,0,FLORIDA,FLORIDA,2,60,,,,,,
174251,Dijon Johnson,CB,0,0,,2028,163,,61.2,67.6,D27,0,0,1,0,1,8,0,2,1,0,FLORIDA,FLORIDA,12,60,,,,,,
174255,Tony Livingston,TE,0,0,,2028,163,60,61.3,60.6,86,0,0,1,6,0,0,0,0,0,0,FLORIDA,FLORIDA,6,,,,,,,
174256,Bryce Lovett,G,0,0,,2028,163,60,61.4,61.9,53,0,0,1,7,0,0,0,0,0,0,FLORIDA,FLORIDA,7,,,,,,,
174260,Jaden Robinson,LB,0,0,,2028,163,,51.7,69.8,D29,0,0,1,0,2,8,0,2,0,0,FLORIDA,FLORIDA,12,60,,,,,,
174264,T.J. Searcy,ED,0,0,,2028,163,,60.3,64.4,D19,0,0,1,0,1,0,1,0,1,0,FLORIDA,FLORIDA,3,59.7,,,,,,
174266,Bryce Thornton,S,0,0,,2028,163,,60,62,D18,0,0,1,0,2,0,0,0,1,0,FLORIDA,FLORIDA,3,60,,,,,,
174268,Treyaun Webb,HB,0,0,,2028,163,,61.8,67.1,05,0,0,1,0,0,0,5,0,4,0,FLORIDA,FLORIDA,9,,,,,,,
174287,Ike Esonwune,LB,0,0,,2028,262,,60.3,67.4,D25,0,0,1,0,0,1,6,0,0,0,OKLA STATE,OKLA STATE,7,,,,,,,
174291,Shea Freibaum,LS,0,0,,2028,262,60,52.8,26.5,S44,0,1,1,2,0,0,0,8,0,0,OKLA STATE,OKLA STATE,10,,,83.9,,,,
174294,Hudson Kaak,P,0,0,,2028,262,,60.1,67.7,S29,0,1,1,0,0,0,0,5,0,0,OKLA STATE,OKLA STATE,5,,,,,,,71.9
174297,RJ Lester Jr.,CB,0,0,,2029,262,,60.4,63.3,D13,0,0,1,0,0,3,0,0,0,0,OKLA STATE,OKLA STATE,3,,,,,,,
174301,Iman Oates,DI,0,0,,2027,262,,59.1,64.2,D99,0,0,1,0,2,0,0,0,1,0,OKLA STATE,OKLA STATE,3,59.1,,,,,,
174309,Dylan Smith,S,0,0,,2028,262,,61.6,68,D11,0,0,1,0,4,0,5,0,2,0,OKLA STATE,OKLA STATE,11,60.1,,,,,,
174311,Seth Swirczynski,HB,0,0,,2026,262,,60.7,65.4,37,0,0,1,0,0,3,0,0,0,0,OKLA STATE,OKLA STATE,3,,,,,,,
174312,Poasa Utu,ED,0,0,,2028,262,,61,64.3,D35,0,0,1,0,0,3,0,0,0,0,OKLA STATE,OKLA STATE,3,,,,,,,
174314,Lardarius Webb Jr.,CB,0,0,2026,2026,288,,50.1,67.3,D07,0,0,1,0,1,5,0,0,2,0,S ALABAMA,S ALABAMA,8,59.9,,,,,,
174317,Markee Anderson,G,0,0,,2028,289,60.2,61.8,68.7,58,0,0,1,6,0,0,0,0,0,0,S CAROLINA,S CAROLINA,6,,,,,,,
174318,Maurice Brown II,TE,0,0,,2028,289,60,70.4,68.9,44,0,0,1,6,0,6,2,4,8,0,S CAROLINA,S CAROLINA,26,,,,,,,
174322,Grayson Howard,LB,0,0,,2028,163,,60,64.6,D10,0,0,1,0,1,0,1,2,1,0,FLORIDA,FLORIDA,5,59.9,,,,,,
174323,Jalon Kilgore,CB,0,0,2026,2026,289,,60,62.2,D24,0,0,1,0,1,0,0,0,1,0,S CAROLINA,S CAROLINA,2,60,63.2,,,,,
174327,Desmond Umeozulu,ED,0,0,,2028,289,,60,63.5,D09,0,0,1,0,0,0,0,0,1,0,S CAROLINA,S CAROLINA,1,,,,,,,
174628,DJ Coleman,S,0,0,,2028,118,,78.8,73.8,D33,0,0,1,0,2,6,4,6,7,0,BAYLOR,BAYLOR,25,60,,,,,,
174629,Micah Gifford,WR,0,0,,2028,118,,71.4,70,88,1,0,1,0,0,6,5,6,7,1,BAYLOR,BAYLOR,24,,,,,,,
174630,Caden Jenkins,CB,0,0,,2028,118,,60.4,65.9,D08,0,0,1,0,5,0,0,0,0,0,BAYLOR,BAYLOR,5,59.8,,,,,,
174639,Jacob Redding,S,0,0,,2028,118,,84.2,69.8,D38,0,0,1,0,0,6,5,3,7,1,BAYLOR,BAYLOR,21,,,,,,,
174646,LeVar Thornton Jr.,CB,0,0,,2028,118,,61.6,71,D25,0,0,1,0,0,6,0,4,7,0,BAYLOR,BAYLOR,17,,,,,,,
174650,Palmer Williams,P,0,0,,2028,118,60,61.1,67,S94,0,0,1,6,0,0,0,6,0,0,BAYLOR,BAYLOR,12,,,,,,,61.3
174651,Carl Williams IV,CB,0,0,,2028,118,,60.2,61.8,D15,0,0,1,0,5,0,0,0,0,0,BAYLOR,BAYLOR,5,60.1,,,,,,
174653,Trey Wilson,ED,0,0,,2028,118,,59.6,63.6,D91,0,0,1,0,3,0,0,0,0,0,BAYLOR,BAYLOR,3,59.4,,,,,,
174654,Jefferson Adam,ED,0,0,,2027,160,60.6,61.7,61.6,D85,0,0,1,8,0,0,0,0,0,0,E MICHIGAN,E MICHIGAN,8,,,,,,,
174658,Brendan Black,G,0,0,,2028,193,62.1,62.1,69.1,51,0,0,1,8,0,0,0,0,0,0,IOWA STATE,IOWA STATE,8,,,,,,,
174660,Benjamin Brahmer,TE,0,0,,2028,193,,59.9,68.6,18,0,0,1,0,0,0,0,2,0,0,IOWA STATE,IOWA STATE,2,,,,,,,
174669,Carson Hansen,HB,0,0,,2028,193,,62.8,68.9,26,0,0,1,0,0,0,0,0,5,0,IOWA STATE,IOWA STATE,5,,,,,,,
174672,Ta'Shawn James,S,0,0,,2029,193,,49.7,70.2,D19,0,0,1,0,1,1,0,0,6,0,IOWA STATE,IOWA STATE,8,60,,,,,,
174673,JJ Jean-Louis,LB,0,0,,2028,251,,60,63.7,D35,0,0,1,0,0,1,0,0,0,0,N TEXAS,N TEXAS,1,,,,,,,
174675,Kyle Konrardy,K,0,0,,2028,193,,60,64.1,S97,0,0,1,8,0,0,0,0,0,0,IOWA STATE,IOWA STATE,8,,,,,68.1,,
174677,Caden Matson,CB,0,0,,2027,193,,61.5,67.9,D43,0,0,1,0,0,3,2,0,1,0,IOWA STATE,IOWA STATE,6,,,,,,,
174683,Jamison Patton,S,0,0,,2028,193,,63.3,69.2,D02,0,0,1,0,0,5,2,0,6,0,IOWA STATE,IOWA STATE,13,,,,,,,
174685,Jack Sadowsky V,LB,0,0,,2028,193,,50.4,65.8,D33,0,0,1,0,0,9,0,0,0,0,IOWA STATE,IOWA STATE,9,,,,,,,
174690,Cam Smith,S,0,0,,2028,193,,61,67,D13,0,0,1,0,1,6,0,2,0,0,IOWA STATE,IOWA STATE,9,59.9,,,,,,
174691,Drew Surges,S,0,0,,2028,193,,60.4,65.1,D29,0,0,1,0,0,2,0,0,0,0,IOWA STATE,IOWA STATE,2,,,,,,,
174695,Keyjuan Brown,HB,0,0,,2028,210,,59.7,64.7,22,0,0,1,0,0,0,4,0,0,0,LOUISVILLE,LOUISVILLE,4,,,,,,,
174698,Stanquan Clark,LB,0,0,,2028,210,,71.4,65.9,D06,0,0,1,0,5,5,4,0,1,0,LOUISVILLE,LOUISVILLE,15,59.7,,,,,,
174701,Travis Egan,QB,0,0,,2028,210,,61.9,70.4,17,0,0,1,0,0,7,4,0,0,0,LOUISVILLE,LOUISVILLE,11,,,,,,,
174704,AJ Green,ED,0,0,,2028,210,,60,62.7,D98,0,0,1,0,1,0,0,0,0,0,LOUISVILLE,LOUISVILLE,1,59.8,,,,,,
174706,Jamari Johnson,TE,0,0,,2028,210,60,61.3,63.2,11,0,0,1,6,0,0,0,0,0,0,LOUISVILLE,LOUISVILLE,6,,,,,,,
174710,Jaden Minkins,CB,0,0,,2029,210,,60,62.1,D42,0,0,1,0,0,1,0,0,0,0,LOUISVILLE,LOUISVILLE,1,,,,,,,
174717,DeSean Bishop,HB,0,0,,2028,307,,59.9,64.8,18,0,0,1,0,0,0,3,0,0,0,TENNESSEE,TENNESSEE,3,,,,,,,
174720,Cristian Conyer,CB,0,0,,2031,141,,60.1,64.6,D10,0,0,1,0,2,0,0,0,0,0,COAST CAR,COAST CAR,2,59.8,,,,,,
174724,Rickey Gibson III,CB,0,0,,2027,307,,60.5,66.5,D01,0,0,1,0,2,0,0,0,1,0,TENNESSEE,TENNESSEE,3,60,,,,,,
174725,Max Gilbert,K,0,0,,2028,307,,60,63.5,S90,0,0,1,5,0,0,0,0,0,0,TENNESSEE,TENNESSEE,5,,,,,70.6,,
174726,Caleb Herring,ED,0,0,,2028,307,,60,63.1,D31,0,0,1,0,0,0,1,0,0,0,TENNESSEE,TENNESSEE,1,,,,,,,
174729,Larry Johnson III,T,0,0,,2027,307,60,61,62.9,77,0,0,1,5,0,0,0,0,0,0,TENNESSEE,TENNESSEE,5,,,,,,,
174731,Vysen Lang,C,0,0,,2028,307,60.3,61.7,66.8,54,0,0,1,5,0,0,0,0,0,0,TENNESSEE,TENNESSEE,5,,,,,,,
174735,Jordan Matthews,CB,0,0,,2028,307,,60.5,66.2,D24,0,0,1,0,0,1,1,1,2,0,TENNESSEE,TENNESSEE,5,,,,,,,
174738,Nathan Robinson,DI,0,0,,2028,307,60,61.2,64.2,D94,0,0,1,5,0,0,0,0,0,0,TENNESSEE,TENNESSEE,5,,,,,,,
174739,Jackson Ross,P,0,0,,2027,307,60,61.1,67.5,S98,0,0,1,5,0,0,0,8,0,0,TENNESSEE,TENNESSEE,13,,,,,,,73.9
174740,Cameron Seldon,HB,0,0,,2028,307,,59.8,62.2,23,0,0,1,0,0,0,5,0,0,0,TENNESSEE,TENNESSEE,5,,,,58.9,,,
174745,Jeremiah Telander,LB,0,0,,2028,307,,61.7,68.6,D22,0,0,1,0,0,6,5,6,0,0,TENNESSEE,TENNESSEE,17,,,,,,,
174748,Tyree Weathersby,ED,0,0,,2028,307,60,61.1,61.4,D18,0,0,1,5,0,0,0,0,0,0,TENNESSEE,TENNESSEE,5,,,,,,,
174754,Davon Booth,HB,0,0,2026,2026,227,,60.3,63.2,21,0,0,1,0,0,1,8,0,0,0,MISS STATE,MISS STATE,9,,,,60.6,,,
174758,Devin Dye,S,0,0,,2026,198,,62.1,65.1,D11,0,0,1,0,0,5,0,0,1,0,KANSAS,KANSAS,6,,,,,,,
174765,Will Monney,TE,0,0,,2029,329,60,60.9,66.6,86,0,0,1,4,0,5,7,6,0,0,UTAH ST,UTAH ST,22,,,,,,,
174768,Cian Slone,ED,0,0,2026,2026,329,,57.4,66.5,D98,1,0,1,0,0,5,0,0,0,1,UTAH ST,UTAH ST,5,,,,,,,
174772,Jason Abbey,ED,0,0,,2028,337,,61.6,67,D31,0,0,1,0,0,0,0,3,4,0,VA TECH,VA TECH,7,,,,,,,
174775,George Ballance,LB,0,0,,2028,337,,59.7,64.6,D41,0,0,1,0,0,0,3,0,0,0,VA TECH,VA TECH,3,,,,,,,
174779,Antonio Cotman Jr.,CB,0,0,,2027,136,,60,62.1,D05,0,0,1,0,0,1,0,0,0,0,CHARLOTTE,CHARLOTTE,1,,,,,,,
174781,Chance Fitzgerald,WR,0,0,,2028,337,,60.2,64.3,04,0,0,1,0,0,0,4,0,0,0,VA TECH,VA TECH,4,,,,,,,
174784,Ayden Greene,WR,0,0,,2028,337,,61.4,69.2,26,0,0,1,0,0,0,0,0,4,0,VA TECH,VA TECH,4,,,,,,,
174786,Josh Hand,LB,0,0,,2027,337,,61.9,68.9,D43,0,0,1,0,0,5,5,0,2,0,VA TECH,VA TECH,12,,,,,,,
174793,Dante Lovett,CB,0,0,,2029,337,,61.1,68.7,D01,0,0,1,0,0,5,0,3,4,0,VA TECH,VA TECH,12,,,,,,,
174797,Jonathan Pennix,CB,0,0,,2028,337,,60.1,68.6,D14,0,0,1,0,0,0,4,3,0,0,VA TECH,VA TECH,7,,,,,,,
174799,Aycen Stevens,ED,0,0,,2028,337,,62,66.3,D42,0,0,1,0,0,0,0,0,4,0,VA TECH,VA TECH,4,,,,,,,
174800,Thomas Williams,CB,0,0,,2028,337,,60.8,63.8,D23,0,0,1,0,0,5,1,0,0,0,VA TECH,VA TECH,6,,,,59.9,,,
174803,Zeke Wimbush,TE,0,0,,2029,337,,60.1,64.1,88,0,0,1,0,0,0,5,0,0,0,VA TECH,VA TECH,5,,,,,,,
174805,Caleb Woodson,LB,0,0,,2028,337,,60.9,64.1,D25,0,0,1,0,5,3,0,0,0,0,VA TECH,VA TECH,8,59.9,,,,,,
174812,Jake Davies,T,0,0,,2028,351,60,60.4,62.5,71,0,0,1,3,0,0,0,0,0,0,WYOMING,WYOMING,3,,,,,,,
174814,Tyrecus Davis,CB,0,0,,2026,351,,60.5,66.7,D12,0,0,1,0,8,0,0,0,0,0,WYOMING,WYOMING,8,59.7,,,,,,
174815,Ethan Day,ED,0,0,,2029,351,,59.1,63.7,D59,0,0,1,0,8,0,0,0,0,0,WYOMING,WYOMING,8,59.1,,,,,,
174816,Dante Drake,DI,0,0,,2029,351,,58.9,63.5,D92,0,0,1,0,3,0,0,0,0,0,WYOMING,WYOMING,3,58.9,,,,,,
174821,Naz Hill,CB,0,0,,2030,351,,69.2,67.2,D14,0,0,1,0,0,0,8,0,3,0,WYOMING,WYOMING,11,,,,,,,
174822,Brady Hultman,LB,0,0,,2028,229,,62.9,70.1,D48,0,0,1,0,0,1,4,0,6,0,MISSOURI,MISSOURI,11,,,,,,,
174825,Keany Parks,CB,0,0,,2028,351,,60.7,66.8,D04,0,0,1,0,8,0,0,0,0,0,WYOMING,WYOMING,8,59.9,,,,,,
174829,Jones Thomas,S,0,0,,2029,351,,60,61.1,D23,0,0,1,0,1,0,0,0,0,0,WYOMING,WYOMING,1,59.9,,,,,,
174835,Jayden Williams,DI,0,0,,2028,351,,59.7,63,D98,0,0,1,0,2,0,0,6,0,0,WYOMING,WYOMING,8,59.1,,,,,,
174860,Alexander Cobbs,LB,0,0,,2027,285,,61.1,68.8,D44,0,0,1,0,0,0,3,0,1,0,S JOSE ST,S JOSE ST,4,,,,,,,
174862,Gafa Faga,DI,0,0,,2026,285,,59.4,63.3,D50,0,0,1,0,3,0,0,0,0,0,S JOSE ST,S JOSE ST,3,59.3,,,,,,
174865,Nathan Hale,T,0,0,,2028,285,62,61.9,62.2,72,0,0,1,6,0,0,0,0,0,0,S JOSE ST,S JOSE ST,6,,,,,,,
174866,Dylan Hampsten,ED,0,0,,2029,285,,59.8,64.6,D37,0,0,1,0,5,0,0,0,0,0,S JOSE ST,S JOSE ST,5,59.5,,,,,,
174870,Cooper Hoch,WR,0,0,,2028,285,,60.9,66.3,13,0,0,1,0,0,0,0,0,3,0,S JOSE ST,S JOSE ST,3,,,,,,,
174873,Dylan Lee,LB,0,0,,2028,285,,58,70.5,D18,1,0,1,0,1,7,5,2,2,1,S JOSE ST,S JOSE ST,17,60,,,,,,
174875,Quincy Likio,ED,0,0,,2026,285,,59,64.1,D91,0,0,1,0,4,0,0,0,0,0,S JOSE ST,S JOSE ST,4,58.9,,,,,,
174879,Hunter Nowell,CB,0,0,,2028,285,,62.8,71.1,D31,0,0,1,0,0,6,6,1,3,0,S JOSE ST,S JOSE ST,16,,,,,,,
174881,Isiah Revis,S,0,0,,2026,285,,62,65.3,D20,0,0,1,0,7,8,0,0,0,0,S JOSE ST,S JOSE ST,15,60.1,,,,,,
174918,Ivan Zivenko,P,0,0,,2027,121,,60,66.8,S35,0,0,1,0,0,0,0,4,0,0,BOSTON COL,BOSTON COL,4,,,,,,,56.5
174922,Christian Bodnar,CB,0,0,,2028,206,,55.6,67,D31,1,0,1,0,4,6,0,0,1,1,LIBERTY,LIBERTY,11,60,,,,,,
174924,Bo Burklow,TE,0,0,,2028,206,,60.1,66.2,17,0,0,1,0,0,0,5,0,1,0,LIBERTY,LIBERTY,6,,60,,,,,
174925,TJ Bush Jr.,ED,0,0,,2028,206,,60.7,64.9,D03,0,0,1,0,5,0,0,0,1,0,LIBERTY,LIBERTY,6,59.9,,,,,,
174929,Aaron Fenimore,C,0,0,,2028,206,60.3,61.7,66.8,61,0,0,1,5,0,0,0,0,0,0,LIBERTY,LIBERTY,5,,,,,,,
174930,Jabin Ford,S,1,0,,2028,206,,64.8,69.9,D32,0,0,1,0,0,6,5,0,1,0,LIBERTY,LIBERTY,12,,,,,,,
174936,Eliyt Nairne,DI,0,0,,2028,206,,60.2,64.4,D90,0,0,1,0,2,0,0,0,1,0,LIBERTY,LIBERTY,3,59.5,,,,,,
174941,Bryan Whitehead,ED,0,0,,2026,113,,59.8,62,D04,0,0,1,0,1,0,0,0,0,0,ARK STATE,ARK STATE,1,59.6,,,,,,
174943,Andrew Adkison,WR,0,0,,2029,273,,61.5,67.6,83,0,0,1,0,0,4,7,3,2,0,PURDUE,PURDUE,16,,,,,,,
174944,Botros Alisandro,CB,0,0,,2026,273,,61.1,68.3,D19,0,0,1,0,1,4,0,4,2,0,PURDUE,PURDUE,11,60,,,,,,
174946,Bennett Boehnlein,P,0,0,,2027,273,60,60.2,60.4,S48,0,0,1,3,0,0,0,0,0,0,PURDUE,PURDUE,3,,,,,,,
174953,Bakyne Coly,T,0,0,,2026,273,60,60.3,61.6,78,0,0,1,3,0,0,0,0,0,0,PURDUE,PURDUE,3,,,,,,,
174958,Jamarrion Harkless,DI,0,0,,2029,273,,60,62.9,D97,0,0,1,0,1,0,0,0,0,0,PURDUE,PURDUE,1,60,,,,,,
174960,Will Heldt,ED,0,0,,2028,273,,60,63.7,D15,0,0,1,0,7,0,0,0,0,0,PURDUE,PURDUE,7,59.7,,,,,,
174961,Elijah Jackson,HB,0,0,,2028,273,,59.9,64.9,33,0,0,1,0,0,0,7,0,2,0,PURDUE,PURDUE,9,,,,57.1,,,
174966,Braxton Myers,CB,0,0,,2028,296,,61,67.1,D16,0,0,1,0,5,0,0,0,1,0,SO MISS,SO MISS,6,60,,,,,,
174971,Dillon Thieneman,S,0,0,2026,2026,273,,63.7,65.3,D31,0,0,1,0,7,1,0,2,2,1,PURDUE,PURDUE,12,60,62.7,,,,,
174972,Jaron Tibbs,WR,0,0,,2028,273,,60.8,68.9,13,0,0,1,0,0,0,7,0,0,0,PURDUE,PURDUE,7,,,,,,,
174976,Dimitri Johnson,LB,0,0,,2026,241,,64,64.5,D22,0,0,1,0,6,2,0,0,2,0,NEW MEXICO,NEW MEXICO,10,60,,,,,,
174979,Trenton Alan Yowe,CB,0,0,,2026,108,,60.5,64.4,D00,0,0,1,0,2,0,0,0,1,0,APP STATE,APP STATE,3,59.8,,,,,,
174983,Jaylon Calhoun,HB,0,0,,2028,108,,61.1,69.9,20,0,0,1,0,0,0,8,0,1,0,APP STATE,APP STATE,9,,,,,,,
174988,Max Drag,TE,0,0,,2028,108,60,74.9,63.4,80,0,0,1,2,0,0,0,6,0,1,APP STATE,APP STATE,8,,,,,,,
174990,Zyeir Gamble,S,0,0,,2028,108,,60,63.3,D34,0,0,1,0,0,0,0,0,1,0,APP STATE,APP STATE,1,,,,,,,
174991,Cahari Haynes,LB,0,0,,2028,108,,60.5,65.5,D24,0,0,1,0,3,0,0,0,1,0,APP STATE,APP STATE,4,59.8,,,,,,
174993,Nate Johnson,ED,0,0,,2028,108,,60.7,64.2,D90,0,0,1,0,3,1,0,0,1,0,APP STATE,APP STATE,5,59.7,,,,,,
175000,AJ Mebane,ED,0,0,,2028,108,,60,61.7,D92,0,0,1,0,1,0,0,0,0,0,APP STATE,APP STATE,1,60,,,,,,
175001,Colton Phares,S,0,0,,2028,108,,72.7,69.7,D10,0,0,1,0,0,2,8,0,1,0,APP STATE,APP STATE,11,,,,,,,
175012,Kaden Chidester,T,0,0,,2028,128,60,61.7,68,79,0,0,1,6,0,0,0,0,0,0,BYU,BYU,6,,,,,,,
175014,Naseri Danielson,LB,0,0,,2028,285,,51.2,68.8,D16,0,0,1,0,1,8,8,3,3,0,S JOSE ST,S JOSE ST,23,60,,,,,,
175019,Koa Eldredge,CB,0,0,,2028,128,,73.1,69.5,D20,0,0,1,0,0,7,4,0,0,0,BYU,BYU,11,,,,,,,
175024,Miles Hall,LB,0,0,,2028,128,,62.1,64.8,D30,0,0,1,0,0,7,0,0,0,0,BYU,BYU,7,,,,,,,
175036,Marcus McKenzie,CB,0,0,,2028,128,,45.9,70.3,D32,0,0,1,0,0,7,0,4,0,0,BYU,BYU,11,,,,,,,
175037,Ray Paulo,TE,0,0,,2025,128,,60.1,66,42,0,0,1,0,0,0,4,0,0,0,BYU,BYU,4,,,,,,,
175041,Solomon Bell,CB,0,0,,2027,160,,52.3,27,D26,0,1,1,0,1,7,1,0,8,0,E MICHIGAN,E MICHIGAN,17,59.9,,,,,,
175045,Chase Arrington,S,0,0,,2028,160,,49.7,26,D38,0,1,1,0,1,8,1,0,2,0,E MICHIGAN,E MICHIGAN,12,60,,,,,,
175052,Gabe Hoffmann,TE,0,0,,2028,160,,60.2,65.4,87,0,0,1,0,0,2,0,0,0,0,E MICHIGAN,E MICHIGAN,2,,,,,,,
175055,Joey Mattord,HB,0,0,,2028,160,,60,63.7,24,0,0,1,0,0,0,1,0,0,0,E MICHIGAN,E MICHIGAN,1,,,,59.9,,,
175058,Jaivian Norman,CB,0,0,,2028,160,,62.6,67,D28,0,0,1,0,0,8,0,0,1,0,E MICHIGAN,E MICHIGAN,9,,,,,,,
175059,Terrance Saunders II,C,0,0,,2028,160,60,61.4,62,71,0,0,1,4,0,0,0,0,0,0,E MICHIGAN,E MICHIGAN,4,,,,,,,
175060,Malik Tullis,DI,0,0,,2028,160,,60,61.8,D90,0,0,1,0,1,0,0,0,0,0,E MICHIGAN,E MICHIGAN,1,59.7,,,,,,
175063,Jesse Vasquez,CB,0,0,,2026,160,,62.3,69.9,D31,0,0,1,0,0,0,1,0,9,0,E MICHIGAN,E MICHIGAN,10,,,,,,,
175068,Daiquan White,CB,0,0,,2028,160,,60,61.6,D04,0,0,1,0,0,0,0,0,1,0,E MICHIGAN,E MICHIGAN,1,,,,,,,
175129,Herman Smith,S,0,0,,2025,143,,35.4,70.1,D06,1,0,1,0,0,5,0,7,0,0,COLORADO,COLORADO,12,,,,,,,
175132,Nasir Addison,CB,1,0,,2028,202,,65.9,68.7,D21,0,0,1,0,0,8,2,1,6,0,KENTUCKY,KENTUCKY,17,,,,,,,
175134,Khamari Anderson,TE,1,0,,2028,202,60,67.3,66.8,15,0,0,1,7,0,8,2,1,0,0,KENTUCKY,KENTUCKY,18,,,,,,,
175139,Jayvant Brown,LB,0,0,,2028,202,,57.9,66.3,D34,0,0,1,0,0,0,2,0,0,0,KENTUCKY,KENTUCKY,2,,,,,,,
175140,Ty Bryant,S,0,0,,2028,202,,60.5,64.4,D14,0,0,1,0,0,4,0,1,0,0,KENTUCKY,KENTUCKY,5,,,,,,,
175153,Koby Keenum,C,0,0,,2028,202,61.2,61.9,68.2,50,0,0,1,7,0,0,0,1,0,0,KENTUCKY,KENTUCKY,8,,,,,,,
175159,Shamar Porter,WR,0,0,,2028,146,,62.9,68.2,05,0,0,1,0,0,0,3,0,5,0,UCONN,UCONN,8,,,,,,,
175162,Jamarion Wilcox,HB,0,0,,2028,202,,71.6,68.1,10,0,0,1,0,0,8,0,0,0,1,KENTUCKY,KENTUCKY,8,,,,,,,
175163,Malachi Wood,T,0,0,,2029,202,60,61.6,64.6,71,0,0,1,7,0,0,0,0,0,0,KENTUCKY,KENTUCKY,7,,,,,,,
175186,Julien Davis,LB,0,0,,2028,156,,61.8,67.1,D42,0,0,1,0,0,5,6,0,3,0,E CAROLINA,E CAROLINA,14,,,,,,,
175187,Kieran Davis,ED,0,0,,2028,156,,63,69.8,D50,0,0,1,0,0,5,6,0,3,0,E CAROLINA,E CAROLINA,14,,,,,,,
175189,Antonio Ferguson,TE,0,0,,2028,166,60,61.3,60.6,85,0,0,1,6,0,0,0,0,0,0,FIU,FIU,6,,,,,,,
175198,Kamaurri McKinley,S,0,0,,2028,156,,60.7,66.3,D20,0,0,1,0,0,3,0,0,0,0,E CAROLINA,E CAROLINA,3,,,,,,,
175202,Desirrio Riles,TE,0,0,,2028,156,,59.8,65.2,06,0,0,1,0,0,0,0,2,0,0,E CAROLINA,E CAROLINA,2,,,,,,,
175205,Greg Turner III,LB,0,0,,2028,156,,73.5,65.5,D40,0,0,1,0,0,0,6,0,0,0,E CAROLINA,E CAROLINA,6,,,,,,,
175207,Bryce Weaver,T,0,0,,2028,156,60,61,62.9,71,0,0,1,5,0,0,0,0,0,0,E CAROLINA,E CAROLINA,5,,,,,,,
175220,Isaiah Bryant,FB,0,0,,2028,237,,60.3,63,25,0,0,1,0,0,0,8,0,1,0,NAVY,NAVY,9,,,,57.4,,,
175224,Coleman Cauley,LB,0,0,,2028,237,,59.4,65.7,D58,0,0,1,0,0,0,6,0,0,0,NAVY,NAVY,6,,,,,,,
175234,Rayne Fry,LS,0,0,,2028,237,57.9,59.4,63,S92,0,0,1,8,0,0,0,3,0,0,NAVY,NAVY,11,,,51,,,,
175236,Lance Gossett,K,0,0,,2028,237,,60,70.1,S99,0,0,1,0,0,9,0,0,0,0,NAVY,NAVY,9,,,,,,52,
175237,Job Grant,LB,0,0,,2028,237,,60,67.5,D39,0,0,1,0,0,0,0,0,1,0,NAVY,NAVY,1,,,,,,,
